"spei","lon","lat","Site","year","month","Rdate"
0.932304978370667,-99.25,38.75,"HAYS",1931,1,1931-01-01
-0.603857755661011,-96.75,39.25,"KNZ",1931,1,1931-01-01
-0.37665843963623,-106.75,34.25,"SEV_BLACK",1931,1,1931-01-01
-0.37665843963623,-106.75,34.25,"SEV_BLUE",1931,1,1931-01-01
0.780032277107239,-104.75,40.75,"SGS",1931,1,1931-01-01
0.171826094388962,-104.75,41.25,"CHY",1931,2,1931-02-01
0.847042977809906,-99.25,38.75,"HAYS",1931,2,1931-02-01
-0.62831437587738,-96.75,39.25,"KNZ",1931,2,1931-02-01
0.236560851335526,-106.75,34.25,"SEV_BLACK",1931,2,1931-02-01
0.236560851335526,-106.75,34.25,"SEV_BLUE",1931,2,1931-02-01
-0.131125822663307,-104.75,40.75,"SGS",1931,2,1931-02-01
0.0858782082796097,-104.75,41.25,"CHY",1931,3,1931-03-01
1.43952262401581,-99.25,38.75,"HAYS",1931,3,1931-03-01
-0.346075296401978,-96.75,39.25,"KNZ",1931,3,1931-03-01
0.711104929447174,-106.75,34.25,"SEV_BLACK",1931,3,1931-03-01
0.711104929447174,-106.75,34.25,"SEV_BLUE",1931,3,1931-03-01
0.040103867650032,-104.75,40.75,"SGS",1931,3,1931-03-01
-0.782858729362488,-104.75,41.25,"CHY",1931,4,1931-04-01
0.822906196117401,-99.25,38.75,"HAYS",1931,4,1931-04-01
-0.602612555027008,-96.75,39.25,"KNZ",1931,4,1931-04-01
1.36753010749817,-106.75,34.25,"SEV_BLACK",1931,4,1931-04-01
1.36753010749817,-106.75,34.25,"SEV_BLUE",1931,4,1931-04-01
-0.444400906562805,-104.75,40.75,"SGS",1931,4,1931-04-01
-1.00597870349884,-104.75,41.25,"CHY",1931,5,1931-05-01
0.174337923526764,-99.25,38.75,"HAYS",1931,5,1931-05-01
-1.13858306407928,-96.75,39.25,"KNZ",1931,5,1931-05-01
1.255042552948,-106.75,34.25,"SEV_BLACK",1931,5,1931-05-01
1.255042552948,-106.75,34.25,"SEV_BLUE",1931,5,1931-05-01
-0.523353815078735,-104.75,40.75,"SGS",1931,5,1931-05-01
-1.09520387649536,-104.75,41.25,"CHY",1931,6,1931-06-01
-0.356689840555191,-99.25,38.75,"HAYS",1931,6,1931-06-01
-1.40924656391144,-96.75,39.25,"KNZ",1931,6,1931-06-01
1.19595086574554,-106.75,34.25,"SEV_BLACK",1931,6,1931-06-01
1.19595086574554,-106.75,34.25,"SEV_BLUE",1931,6,1931-06-01
-0.788276731967926,-104.75,40.75,"SGS",1931,6,1931-06-01
-1.08080196380615,-104.75,41.25,"CHY",1931,7,1931-07-01
-0.439780831336975,-99.25,38.75,"HAYS",1931,7,1931-07-01
-1.14243769645691,-96.75,39.25,"KNZ",1931,7,1931-07-01
1.23577082157135,-106.75,34.25,"SEV_BLACK",1931,7,1931-07-01
1.23577082157135,-106.75,34.25,"SEV_BLUE",1931,7,1931-07-01
-0.929974853992462,-104.75,40.75,"SGS",1931,7,1931-07-01
-0.913689911365509,-104.75,41.25,"CHY",1931,8,1931-08-01
-0.048223577439785,-99.25,38.75,"HAYS",1931,8,1931-08-01
-0.701042234897614,-96.75,39.25,"KNZ",1931,8,1931-08-01
1.11673104763031,-106.75,34.25,"SEV_BLACK",1931,8,1931-08-01
1.11673104763031,-106.75,34.25,"SEV_BLUE",1931,8,1931-08-01
-0.886869192123413,-104.75,40.75,"SGS",1931,8,1931-08-01
-1.12868654727936,-104.75,41.25,"CHY",1931,9,1931-09-01
-0.917952060699463,-99.25,38.75,"HAYS",1931,9,1931-09-01
-0.661729097366333,-96.75,39.25,"KNZ",1931,9,1931-09-01
1.431769490242,-106.75,34.25,"SEV_BLACK",1931,9,1931-09-01
1.431769490242,-106.75,34.25,"SEV_BLUE",1931,9,1931-09-01
-1.1048002243042,-104.75,40.75,"SGS",1931,9,1931-09-01
-0.991915166378021,-104.75,41.25,"CHY",1931,10,1931-10-01
-1.05407917499542,-99.25,38.75,"HAYS",1931,10,1931-10-01
-0.630824267864227,-96.75,39.25,"KNZ",1931,10,1931-10-01
0.903435289859772,-106.75,34.25,"SEV_BLACK",1931,10,1931-10-01
0.903435289859772,-106.75,34.25,"SEV_BLUE",1931,10,1931-10-01
-1.06103873252869,-104.75,40.75,"SGS",1931,10,1931-10-01
-0.764919698238373,-104.75,41.25,"CHY",1931,11,1931-11-01
-0.665431678295135,-99.25,38.75,"HAYS",1931,11,1931-11-01
-0.0243595708161592,-96.75,39.25,"KNZ",1931,11,1931-11-01
0.990773856639862,-106.75,34.25,"SEV_BLACK",1931,11,1931-11-01
0.990773856639862,-106.75,34.25,"SEV_BLUE",1931,11,1931-11-01
-1.03350627422333,-104.75,40.75,"SGS",1931,11,1931-11-01
-0.624170362949371,-104.75,41.25,"CHY",1931,12,1931-12-01
-0.390321224927902,-99.25,38.75,"HAYS",1931,12,1931-12-01
0.675987482070923,-96.75,39.25,"KNZ",1931,12,1931-12-01
1.0254157781601,-106.75,34.25,"SEV_BLACK",1931,12,1931-12-01
1.0254157781601,-106.75,34.25,"SEV_BLUE",1931,12,1931-12-01
-0.97131472826004,-104.75,40.75,"SGS",1931,12,1931-12-01
-0.0538750141859055,-104.75,41.25,"CHY",1932,1,1932-01-01
0.55611515045166,-99.25,38.75,"HAYS",1932,1,1932-01-01
1.37060689926147,-96.75,39.25,"KNZ",1932,1,1932-01-01
1.22741734981537,-106.75,34.25,"SEV_BLACK",1932,1,1932-01-01
1.22741734981537,-106.75,34.25,"SEV_BLUE",1932,1,1932-01-01
-0.314593285322189,-104.75,40.75,"SGS",1932,1,1932-01-01
-0.427329242229462,-104.75,41.25,"CHY",1932,2,1932-02-01
0.291561663150787,-99.25,38.75,"HAYS",1932,2,1932-02-01
1.07615101337433,-96.75,39.25,"KNZ",1932,2,1932-02-01
0.948973834514618,-106.75,34.25,"SEV_BLACK",1932,2,1932-02-01
0.948973834514618,-106.75,34.25,"SEV_BLUE",1932,2,1932-02-01
-0.678625106811523,-104.75,40.75,"SGS",1932,2,1932-02-01
0.392913848161697,-104.75,41.25,"CHY",1932,3,1932-03-01
1.09311258792877,-99.25,38.75,"HAYS",1932,3,1932-03-01
1.2033714056015,-96.75,39.25,"KNZ",1932,3,1932-03-01
0.773735761642456,-106.75,34.25,"SEV_BLACK",1932,3,1932-03-01
0.773735761642456,-106.75,34.25,"SEV_BLUE",1932,3,1932-03-01
0.133539289236069,-104.75,40.75,"SGS",1932,3,1932-03-01
0.056361697614193,-104.75,41.25,"CHY",1932,4,1932-04-01
1.05370652675629,-99.25,38.75,"HAYS",1932,4,1932-04-01
0.972489058971405,-96.75,39.25,"KNZ",1932,4,1932-04-01
0.609362006187439,-106.75,34.25,"SEV_BLACK",1932,4,1932-04-01
0.609362006187439,-106.75,34.25,"SEV_BLUE",1932,4,1932-04-01
-0.0903805568814278,-104.75,40.75,"SGS",1932,4,1932-04-01
-0.593378722667694,-104.75,41.25,"CHY",1932,5,1932-05-01
0.0518237948417664,-99.25,38.75,"HAYS",1932,5,1932-05-01
-0.560305416584015,-96.75,39.25,"KNZ",1932,5,1932-05-01
0.594494521617889,-106.75,34.25,"SEV_BLACK",1932,5,1932-05-01
0.594494521617889,-106.75,34.25,"SEV_BLUE",1932,5,1932-05-01
-0.52335399389267,-104.75,40.75,"SGS",1932,5,1932-05-01
-0.591522872447968,-104.75,41.25,"CHY",1932,6,1932-06-01
0.558163344860077,-99.25,38.75,"HAYS",1932,6,1932-06-01
-0.284674823284149,-96.75,39.25,"KNZ",1932,6,1932-06-01
0.680973947048187,-106.75,34.25,"SEV_BLACK",1932,6,1932-06-01
0.680973947048187,-106.75,34.25,"SEV_BLUE",1932,6,1932-06-01
-0.433736234903336,-104.75,40.75,"SGS",1932,6,1932-06-01
-0.861730515956879,-104.75,41.25,"CHY",1932,7,1932-07-01
-0.334073752164841,-99.25,38.75,"HAYS",1932,7,1932-07-01
-0.465976595878601,-96.75,39.25,"KNZ",1932,7,1932-07-01
0.390100359916687,-106.75,34.25,"SEV_BLACK",1932,7,1932-07-01
0.390100359916687,-106.75,34.25,"SEV_BLUE",1932,7,1932-07-01
-0.631742596626282,-104.75,40.75,"SGS",1932,7,1932-07-01
-0.824219822883606,-104.75,41.25,"CHY",1932,8,1932-08-01
-0.375220268964767,-99.25,38.75,"HAYS",1932,8,1932-08-01
-0.19486066699028,-96.75,39.25,"KNZ",1932,8,1932-08-01
0.690906763076782,-106.75,34.25,"SEV_BLACK",1932,8,1932-08-01
0.690906763076782,-106.75,34.25,"SEV_BLUE",1932,8,1932-08-01
-0.545293986797333,-104.75,40.75,"SGS",1932,8,1932-08-01
-1.20926427841187,-104.75,41.25,"CHY",1932,9,1932-09-01
-0.242687582969666,-99.25,38.75,"HAYS",1932,9,1932-09-01
-0.300073534250259,-96.75,39.25,"KNZ",1932,9,1932-09-01
0.322489768266678,-106.75,34.25,"SEV_BLACK",1932,9,1932-09-01
0.322489768266678,-106.75,34.25,"SEV_BLUE",1932,9,1932-09-01
-1.00695562362671,-104.75,40.75,"SGS",1932,9,1932-09-01
-1.20113575458527,-104.75,41.25,"CHY",1932,10,1932-10-01
-0.235117793083191,-99.25,38.75,"HAYS",1932,10,1932-10-01
-0.314028263092041,-96.75,39.25,"KNZ",1932,10,1932-10-01
0.727071166038513,-106.75,34.25,"SEV_BLACK",1932,10,1932-10-01
0.727071166038513,-106.75,34.25,"SEV_BLUE",1932,10,1932-10-01
-0.992879331111908,-104.75,40.75,"SGS",1932,10,1932-10-01
-1.15239810943604,-104.75,41.25,"CHY",1932,11,1932-11-01
-0.0408091396093369,-99.25,38.75,"HAYS",1932,11,1932-11-01
-0.123866774141788,-96.75,39.25,"KNZ",1932,11,1932-11-01
0.359092265367508,-106.75,34.25,"SEV_BLACK",1932,11,1932-11-01
0.359092265367508,-106.75,34.25,"SEV_BLUE",1932,11,1932-11-01
-0.987675368785858,-104.75,40.75,"SGS",1932,11,1932-11-01
-0.927505314350128,-104.75,41.25,"CHY",1932,12,1932-12-01
-0.534554123878479,-99.25,38.75,"HAYS",1932,12,1932-12-01
-0.191491559147835,-96.75,39.25,"KNZ",1932,12,1932-12-01
0.592150688171387,-106.75,34.25,"SEV_BLACK",1932,12,1932-12-01
0.592150688171387,-106.75,34.25,"SEV_BLUE",1932,12,1932-12-01
-0.812118172645569,-104.75,40.75,"SGS",1932,12,1932-12-01
-0.97523432970047,-104.75,41.25,"CHY",1933,1,1933-01-01
-0.478537052869797,-99.25,38.75,"HAYS",1933,1,1933-01-01
-0.538324236869812,-96.75,39.25,"KNZ",1933,1,1933-01-01
0.59806090593338,-106.75,34.25,"SEV_BLACK",1933,1,1933-01-01
0.59806090593338,-106.75,34.25,"SEV_BLUE",1933,1,1933-01-01
-0.926126182079315,-104.75,40.75,"SGS",1933,1,1933-01-01
-0.940456807613373,-104.75,41.25,"CHY",1933,2,1933-02-01
-0.621851742267609,-99.25,38.75,"HAYS",1933,2,1933-02-01
-1.24222314357758,-96.75,39.25,"KNZ",1933,2,1933-02-01
0.515878200531006,-106.75,34.25,"SEV_BLACK",1933,2,1933-02-01
0.515878200531006,-106.75,34.25,"SEV_BLUE",1933,2,1933-02-01
-0.913100481033325,-104.75,40.75,"SGS",1933,2,1933-02-01
-0.464950561523438,-104.75,41.25,"CHY",1933,3,1933-03-01
-1.27396142482758,-99.25,38.75,"HAYS",1933,3,1933-03-01
-1.09063851833344,-96.75,39.25,"KNZ",1933,3,1933-03-01
0.275707095861435,-106.75,34.25,"SEV_BLACK",1933,3,1933-03-01
0.275707095861435,-106.75,34.25,"SEV_BLUE",1933,3,1933-03-01
-0.507912158966064,-104.75,40.75,"SGS",1933,3,1933-03-01
0.79799884557724,-104.75,41.25,"CHY",1933,4,1933-04-01
-1.18279206752777,-99.25,38.75,"HAYS",1933,4,1933-04-01
-0.851320743560791,-96.75,39.25,"KNZ",1933,4,1933-04-01
0.251276403665543,-106.75,34.25,"SEV_BLACK",1933,4,1933-04-01
0.251276403665543,-106.75,34.25,"SEV_BLUE",1933,4,1933-04-01
0.558275043964386,-104.75,40.75,"SGS",1933,4,1933-04-01
1.37981033325195,-104.75,41.25,"CHY",1933,5,1933-05-01
-0.969283044338226,-99.25,38.75,"HAYS",1933,5,1933-05-01
-0.784774303436279,-96.75,39.25,"KNZ",1933,5,1933-05-01
0.5486940741539,-106.75,34.25,"SEV_BLACK",1933,5,1933-05-01
0.5486940741539,-106.75,34.25,"SEV_BLUE",1933,5,1933-05-01
1.25552141666412,-104.75,40.75,"SGS",1933,5,1933-05-01
0.249852761626244,-104.75,41.25,"CHY",1933,6,1933-06-01
-1.83707439899445,-99.25,38.75,"HAYS",1933,6,1933-06-01
-1.79853200912476,-96.75,39.25,"KNZ",1933,6,1933-06-01
1.09052860736847,-106.75,34.25,"SEV_BLACK",1933,6,1933-06-01
1.09052860736847,-106.75,34.25,"SEV_BLUE",1933,6,1933-06-01
0.105918481945992,-104.75,40.75,"SGS",1933,6,1933-06-01
0.0405418165028095,-104.75,41.25,"CHY",1933,7,1933-07-01
-1.69050705432892,-99.25,38.75,"HAYS",1933,7,1933-07-01
-1.4484041929245,-96.75,39.25,"KNZ",1933,7,1933-07-01
1.22505509853363,-106.75,34.25,"SEV_BLACK",1933,7,1933-07-01
1.22505509853363,-106.75,34.25,"SEV_BLUE",1933,7,1933-07-01
-0.0789480358362198,-104.75,40.75,"SGS",1933,7,1933-07-01
0.341406971216202,-104.75,41.25,"CHY",1933,8,1933-08-01
-1.08153164386749,-99.25,38.75,"HAYS",1933,8,1933-08-01
-1.12019991874695,-96.75,39.25,"KNZ",1933,8,1933-08-01
1.18773949146271,-106.75,34.25,"SEV_BLACK",1933,8,1933-08-01
1.18773949146271,-106.75,34.25,"SEV_BLUE",1933,8,1933-08-01
0.215858057141304,-104.75,40.75,"SGS",1933,8,1933-08-01
0.392603904008865,-104.75,41.25,"CHY",1933,9,1933-09-01
-1.00570583343506,-99.25,38.75,"HAYS",1933,9,1933-09-01
-1.12023091316223,-96.75,39.25,"KNZ",1933,9,1933-09-01
1.12000012397766,-106.75,34.25,"SEV_BLACK",1933,9,1933-09-01
1.12000012397766,-106.75,34.25,"SEV_BLUE",1933,9,1933-09-01
0.432127743959427,-104.75,40.75,"SGS",1933,9,1933-09-01
-0.695155739784241,-104.75,41.25,"CHY",1933,10,1933-10-01
-1.1715761423111,-99.25,38.75,"HAYS",1933,10,1933-10-01
-1.28089559078217,-96.75,39.25,"KNZ",1933,10,1933-10-01
0.774683713912964,-106.75,34.25,"SEV_BLACK",1933,10,1933-10-01
0.774683713912964,-106.75,34.25,"SEV_BLUE",1933,10,1933-10-01
-0.65210485458374,-104.75,40.75,"SGS",1933,10,1933-10-01
-1.39543032646179,-104.75,41.25,"CHY",1933,11,1933-11-01
-1.29091966152191,-99.25,38.75,"HAYS",1933,11,1933-11-01
-1.42331647872925,-96.75,39.25,"KNZ",1933,11,1933-11-01
0.687950611114502,-106.75,34.25,"SEV_BLACK",1933,11,1933-11-01
0.687950611114502,-106.75,34.25,"SEV_BLUE",1933,11,1933-11-01
-1.42404782772064,-104.75,40.75,"SGS",1933,11,1933-11-01
-1.14845335483551,-104.75,41.25,"CHY",1933,12,1933-12-01
-0.465678244829178,-99.25,38.75,"HAYS",1933,12,1933-12-01
-0.717694878578186,-96.75,39.25,"KNZ",1933,12,1933-12-01
-0.526412129402161,-106.75,34.25,"SEV_BLACK",1933,12,1933-12-01
-0.526412129402161,-106.75,34.25,"SEV_BLUE",1933,12,1933-12-01
-1.05646181106567,-104.75,40.75,"SGS",1933,12,1933-12-01
-1.16522657871246,-104.75,41.25,"CHY",1934,1,1934-01-01
-0.159986183047295,-99.25,38.75,"HAYS",1934,1,1934-01-01
-0.839687466621399,-96.75,39.25,"KNZ",1934,1,1934-01-01
-1.00973618030548,-106.75,34.25,"SEV_BLACK",1934,1,1934-01-01
-1.00973618030548,-106.75,34.25,"SEV_BLUE",1934,1,1934-01-01
-1.15044832229614,-104.75,40.75,"SGS",1934,1,1934-01-01
-1.51857173442841,-104.75,41.25,"CHY",1934,2,1934-02-01
-1.0025600194931,-99.25,38.75,"HAYS",1934,2,1934-02-01
-1.28711783885956,-96.75,39.25,"KNZ",1934,2,1934-02-01
-1.54790186882019,-106.75,34.25,"SEV_BLACK",1934,2,1934-02-01
-1.54790186882019,-106.75,34.25,"SEV_BLUE",1934,2,1934-02-01
-1.59670007228851,-104.75,40.75,"SGS",1934,2,1934-02-01
-1.86430966854095,-104.75,41.25,"CHY",1934,3,1934-03-01
-1.19004011154175,-99.25,38.75,"HAYS",1934,3,1934-03-01
-2.04261016845703,-96.75,39.25,"KNZ",1934,3,1934-03-01
-1.52419948577881,-106.75,34.25,"SEV_BLACK",1934,3,1934-03-01
-1.52419948577881,-106.75,34.25,"SEV_BLUE",1934,3,1934-03-01
-1.99240052700043,-104.75,40.75,"SGS",1934,3,1934-03-01
-1.58309090137482,-104.75,41.25,"CHY",1934,4,1934-04-01
-1.330233335495,-99.25,38.75,"HAYS",1934,4,1934-04-01
-2.34402918815613,-96.75,39.25,"KNZ",1934,4,1934-04-01
-1.60804998874664,-106.75,34.25,"SEV_BLACK",1934,4,1934-04-01
-1.60804998874664,-106.75,34.25,"SEV_BLUE",1934,4,1934-04-01
-1.65595841407776,-104.75,40.75,"SGS",1934,4,1934-04-01
-1.93513917922974,-104.75,41.25,"CHY",1934,5,1934-05-01
-1.86286067962646,-99.25,38.75,"HAYS",1934,5,1934-05-01
-2.41564774513245,-96.75,39.25,"KNZ",1934,5,1934-05-01
-1.73435544967651,-106.75,34.25,"SEV_BLACK",1934,5,1934-05-01
-1.73435544967651,-106.75,34.25,"SEV_BLUE",1934,5,1934-05-01
-1.88236105442047,-104.75,40.75,"SGS",1934,5,1934-05-01
-1.73234081268311,-104.75,41.25,"CHY",1934,6,1934-06-01
-1.78639781475067,-99.25,38.75,"HAYS",1934,6,1934-06-01
-2.30950140953064,-96.75,39.25,"KNZ",1934,6,1934-06-01
-1.58541941642761,-106.75,34.25,"SEV_BLACK",1934,6,1934-06-01
-1.58541941642761,-106.75,34.25,"SEV_BLUE",1934,6,1934-06-01
-1.73994612693787,-104.75,40.75,"SGS",1934,6,1934-06-01
-1.76095569133759,-104.75,41.25,"CHY",1934,7,1934-07-01
-2.10540461540222,-99.25,38.75,"HAYS",1934,7,1934-07-01
-2.31869292259216,-96.75,39.25,"KNZ",1934,7,1934-07-01
-1.98782467842102,-106.75,34.25,"SEV_BLACK",1934,7,1934-07-01
-1.98782467842102,-106.75,34.25,"SEV_BLUE",1934,7,1934-07-01
-1.74373614788055,-104.75,40.75,"SGS",1934,7,1934-07-01
-1.81698417663574,-104.75,41.25,"CHY",1934,8,1934-08-01
-2.26449513435364,-99.25,38.75,"HAYS",1934,8,1934-08-01
-2.45793271064758,-96.75,39.25,"KNZ",1934,8,1934-08-01
-1.92522084712982,-106.75,34.25,"SEV_BLACK",1934,8,1934-08-01
-1.92522084712982,-106.75,34.25,"SEV_BLUE",1934,8,1934-08-01
-1.83216822147369,-104.75,40.75,"SGS",1934,8,1934-08-01
-1.66775012016296,-104.75,41.25,"CHY",1934,9,1934-09-01
-2.07722425460815,-99.25,38.75,"HAYS",1934,9,1934-09-01
-2.13961172103882,-96.75,39.25,"KNZ",1934,9,1934-09-01
-1.79051434993744,-106.75,34.25,"SEV_BLACK",1934,9,1934-09-01
-1.79051434993744,-106.75,34.25,"SEV_BLUE",1934,9,1934-09-01
-1.77068626880646,-104.75,40.75,"SGS",1934,9,1934-09-01
-1.87917709350586,-104.75,41.25,"CHY",1934,10,1934-10-01
-1.95959544181824,-99.25,38.75,"HAYS",1934,10,1934-10-01
-1.94032764434814,-96.75,39.25,"KNZ",1934,10,1934-10-01
-1.93340480327606,-106.75,34.25,"SEV_BLACK",1934,10,1934-10-01
-1.93340480327606,-106.75,34.25,"SEV_BLUE",1934,10,1934-10-01
-1.97519731521606,-104.75,40.75,"SGS",1934,10,1934-10-01
-1.55593550205231,-104.75,41.25,"CHY",1934,11,1934-11-01
-1.69664537906647,-99.25,38.75,"HAYS",1934,11,1934-11-01
-1.66444396972656,-96.75,39.25,"KNZ",1934,11,1934-11-01
-1.71630942821503,-106.75,34.25,"SEV_BLACK",1934,11,1934-11-01
-1.71630942821503,-106.75,34.25,"SEV_BLUE",1934,11,1934-11-01
-1.77591705322266,-104.75,40.75,"SGS",1934,11,1934-11-01
-1.71518874168396,-104.75,41.25,"CHY",1934,12,1934-12-01
-1.78708565235138,-99.25,38.75,"HAYS",1934,12,1934-12-01
-1.54496586322784,-96.75,39.25,"KNZ",1934,12,1934-12-01
-1.43912506103516,-106.75,34.25,"SEV_BLACK",1934,12,1934-12-01
-1.43912506103516,-106.75,34.25,"SEV_BLUE",1934,12,1934-12-01
-1.88442027568817,-104.75,40.75,"SGS",1934,12,1934-12-01
-1.71316933631897,-104.75,41.25,"CHY",1935,1,1935-01-01
-1.37062525749207,-99.25,38.75,"HAYS",1935,1,1935-01-01
-1.00846910476685,-96.75,39.25,"KNZ",1935,1,1935-01-01
-0.625926375389099,-106.75,34.25,"SEV_BLACK",1935,1,1935-01-01
-0.625926375389099,-106.75,34.25,"SEV_BLUE",1935,1,1935-01-01
-2.03189587593079,-104.75,40.75,"SGS",1935,1,1935-01-01
-1.85180675983429,-104.75,41.25,"CHY",1935,2,1935-02-01
-1.13396942615509,-99.25,38.75,"HAYS",1935,2,1935-02-01
-0.267667025327682,-96.75,39.25,"KNZ",1935,2,1935-02-01
-0.116137340664864,-106.75,34.25,"SEV_BLACK",1935,2,1935-02-01
-0.116137340664864,-106.75,34.25,"SEV_BLUE",1935,2,1935-02-01
-2.15300297737122,-104.75,40.75,"SGS",1935,2,1935-02-01
-2.00837826728821,-104.75,41.25,"CHY",1935,3,1935-03-01
-1.80782794952393,-99.25,38.75,"HAYS",1935,3,1935-03-01
-1.15044248104095,-96.75,39.25,"KNZ",1935,3,1935-03-01
0.151188120245934,-106.75,34.25,"SEV_BLACK",1935,3,1935-03-01
0.151188120245934,-106.75,34.25,"SEV_BLUE",1935,3,1935-03-01
-2.10856747627258,-104.75,40.75,"SGS",1935,3,1935-03-01
-0.586513757705688,-104.75,41.25,"CHY",1935,4,1935-04-01
-1.44370591640472,-99.25,38.75,"HAYS",1935,4,1935-04-01
-0.777545571327209,-96.75,39.25,"KNZ",1935,4,1935-04-01
0.609362065792084,-106.75,34.25,"SEV_BLACK",1935,4,1935-04-01
0.609362065792084,-106.75,34.25,"SEV_BLUE",1935,4,1935-04-01
-0.584030508995056,-104.75,40.75,"SGS",1935,4,1935-04-01
1.60480093955994,-104.75,41.25,"CHY",1935,5,1935-05-01
0.132000014185905,-99.25,38.75,"HAYS",1935,5,1935-05-01
0.530220568180084,-96.75,39.25,"KNZ",1935,5,1935-05-01
1.19299793243408,-106.75,34.25,"SEV_BLACK",1935,5,1935-05-01
1.19299793243408,-106.75,34.25,"SEV_BLUE",1935,5,1935-05-01
1.55223679542542,-104.75,40.75,"SGS",1935,5,1935-05-01
1.55808234214783,-104.75,41.25,"CHY",1935,6,1935-06-01
0.661252915859222,-99.25,38.75,"HAYS",1935,6,1935-06-01
0.919419169425964,-96.75,39.25,"KNZ",1935,6,1935-06-01
1.04962718486786,-106.75,34.25,"SEV_BLACK",1935,6,1935-06-01
1.04962718486786,-106.75,34.25,"SEV_BLUE",1935,6,1935-06-01
1.44515180587769,-104.75,40.75,"SGS",1935,6,1935-06-01
1.33519506454468,-104.75,41.25,"CHY",1935,7,1935-07-01
-0.119974732398987,-99.25,38.75,"HAYS",1935,7,1935-07-01
0.121988244354725,-96.75,39.25,"KNZ",1935,7,1935-07-01
0.411846965551376,-106.75,34.25,"SEV_BLACK",1935,7,1935-07-01
0.411846965551376,-106.75,34.25,"SEV_BLUE",1935,7,1935-07-01
1.24626982212067,-104.75,40.75,"SGS",1935,7,1935-07-01
1.22931611537933,-104.75,41.25,"CHY",1935,8,1935-08-01
-0.215879812836647,-99.25,38.75,"HAYS",1935,8,1935-08-01
0.280222535133362,-96.75,39.25,"KNZ",1935,8,1935-08-01
0.993218302726746,-106.75,34.25,"SEV_BLACK",1935,8,1935-08-01
0.993218302726746,-106.75,34.25,"SEV_BLUE",1935,8,1935-08-01
1.12544941902161,-104.75,40.75,"SGS",1935,8,1935-08-01
1.39023852348328,-104.75,41.25,"CHY",1935,9,1935-09-01
0.26286792755127,-99.25,38.75,"HAYS",1935,9,1935-09-01
0.692881107330322,-96.75,39.25,"KNZ",1935,9,1935-09-01
1.460932970047,-106.75,34.25,"SEV_BLACK",1935,9,1935-09-01
1.460932970047,-106.75,34.25,"SEV_BLUE",1935,9,1935-09-01
1.36432182788849,-104.75,40.75,"SGS",1935,9,1935-09-01
0.945930957794189,-104.75,41.25,"CHY",1935,10,1935-10-01
0.467187792062759,-99.25,38.75,"HAYS",1935,10,1935-10-01
0.935431063175201,-96.75,39.25,"KNZ",1935,10,1935-10-01
1.04728388786316,-106.75,34.25,"SEV_BLACK",1935,10,1935-10-01
1.04728388786316,-106.75,34.25,"SEV_BLUE",1935,10,1935-10-01
0.892956554889679,-104.75,40.75,"SGS",1935,10,1935-10-01
-0.531406939029694,-104.75,41.25,"CHY",1935,11,1935-11-01
-0.080234169960022,-99.25,38.75,"HAYS",1935,11,1935-11-01
0.376074194908142,-96.75,39.25,"KNZ",1935,11,1935-11-01
0.593603193759918,-106.75,34.25,"SEV_BLACK",1935,11,1935-11-01
0.593603193759918,-106.75,34.25,"SEV_BLUE",1935,11,1935-11-01
-0.623886466026306,-104.75,40.75,"SGS",1935,11,1935-11-01
-0.833029687404633,-104.75,41.25,"CHY",1935,12,1935-12-01
-0.804853796958923,-99.25,38.75,"HAYS",1935,12,1935-12-01
-0.119945414364338,-96.75,39.25,"KNZ",1935,12,1935-12-01
0.744057834148407,-106.75,34.25,"SEV_BLACK",1935,12,1935-12-01
0.744057834148407,-106.75,34.25,"SEV_BLUE",1935,12,1935-12-01
-0.807723820209503,-104.75,40.75,"SGS",1935,12,1935-12-01
-0.416483223438263,-104.75,41.25,"CHY",1936,1,1936-01-01
0.248450219631195,-99.25,38.75,"HAYS",1936,1,1936-01-01
0.959027051925659,-96.75,39.25,"KNZ",1936,1,1936-01-01
1.32444596290588,-106.75,34.25,"SEV_BLACK",1936,1,1936-01-01
1.32444596290588,-106.75,34.25,"SEV_BLUE",1936,1,1936-01-01
-0.42621710896492,-104.75,40.75,"SGS",1936,1,1936-01-01
0.313943326473236,-104.75,41.25,"CHY",1936,2,1936-02-01
0.786388397216797,-99.25,38.75,"HAYS",1936,2,1936-02-01
0.980535328388214,-96.75,39.25,"KNZ",1936,2,1936-02-01
0.551795542240143,-106.75,34.25,"SEV_BLACK",1936,2,1936-02-01
0.551795542240143,-106.75,34.25,"SEV_BLUE",1936,2,1936-02-01
0.203921213746071,-104.75,40.75,"SGS",1936,2,1936-02-01
0.140274688601494,-104.75,41.25,"CHY",1936,3,1936-03-01
-0.0775906890630722,-99.25,38.75,"HAYS",1936,3,1936-03-01
0.178805187344551,-96.75,39.25,"KNZ",1936,3,1936-03-01
-0.193323373794556,-106.75,34.25,"SEV_BLACK",1936,3,1936-03-01
-0.193323373794556,-106.75,34.25,"SEV_BLUE",1936,3,1936-03-01
0.0381912924349308,-104.75,40.75,"SGS",1936,3,1936-03-01
0.173125594854355,-104.75,41.25,"CHY",1936,4,1936-04-01
-0.873539328575134,-99.25,38.75,"HAYS",1936,4,1936-04-01
-0.590957760810852,-96.75,39.25,"KNZ",1936,4,1936-04-01
0.113778717815876,-106.75,34.25,"SEV_BLACK",1936,4,1936-04-01
