"","site","species","resp.ratio.site_D4","resp.ratio.site_D6","resp.ratio.site_PDfull","resp.ratio.site_PDfirst","resp.ratio.site_PDfinal","SE.RII_D4","SE.RII_D6","SE.RII_PDfull","SE.RII_PDfirst","SE.RII_PDfinal","persistence.site","mean.ctrl.cov","percrank","absrank","spatial_rarity","temporal_rarity"
"327","SBK","Plantago_patagonica",0.123970572087405,-0.259911317636664,-0.14909187887535,-0.683189655172414,-0.0999064530248286,0.013360779845971,0.00512781821511078,0.04633707844159,0.0346011144324288,0.0485029223130017,0.75,0.99863523573201,0.95,77,0.05,0.25
"328","SBK","Pleuraphis_jamesii",0.422222222222221,0.430846358006488,-1,-1,-1,0.223333674959114,0.0764718900934715,0,0,0,0.666666666666667,0.0287841191066999,0.6375,52,0.3625,0.333333333333333
"329","SBK","Portulaca_oleracea",NA,-1,-1,-1,-1,NA,0,0,0,0,0.25,0.00168734491315136,0.4625,38,0.5375,0.75
"330","SBK","Psilostrophe_tagetina",NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,10,1,1
"331","SBK","Salsola_tragus",0.9892578125,0.314580941446614,0.290586402848271,0.243872856475333,0.383340640109012,0.000158784107429435,0.0340033110876627,0.00525577538005608,0.00637212716078536,0.0139184248263029,0.75,1.8082382133995,0.975,79,0.025,0.25
"332","SBK","Sclerocactus_papyracanthus",1,1,NA,NA,NA,0,0,NA,NA,NA,0,0,0,10,1,1
"333","SBK","Scleropogon_brevifolius",-0.373311563010243,-0.546641631817018,-0.916017403622382,-0.964616680707666,-0.847191410063005,0.0725597999093459,0.0313253721396958,0.00230891472440833,0.00101870289919191,0.0120621583833877,1,0.326724565756824,0.85,69,0.15,0
"334","SBK","Selinocarpus_diffusus",NA,NA,1,1,NA,NA,NA,0,0,NA,0,0,0,10,1,1
"335","SBK","Senecio_flaccidus",NA,NA,1,NA,1,NA,NA,0,NA,0,0,0,0,10,1,1
"336","SBK","Solanum_elaeagnifolium",-1,-1,0.634994206257242,-0.571428571428572,0.96996996996997,0,0,0.129599238822887,0.226780508121616,0.00144313526494242,0.833333333333333,0.0918114143920595,0.7125,58,0.2875,0.166666666666667
"337","SBK","Sphaeralcea_hastulata",NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,10,1,1
"338","SBK","Sphaeralcea_polychroma",-0.515893470790378,-0.254436176302233,0.566093912544391,0.289176090468498,0.621587735795293,0.0228511890018283,0.0139066212308793,0.0529550453432483,0.25444506405342,0.0567710665723217,0.833333333333333,0.115980148883375,0.7375,60,0.2625,0.166666666666667
"339","SBK","Sphaeralcea_wrightii",1,1,NA,NA,NA,0,0,NA,NA,NA,0,0,0,10,1,1
"340","SBK","Sporobolus_sp",-0.924864639733444,-0.948977161457644,-0.485366477999943,-0.894897027493152,-0.122006557988469,0.000799896230702218,0.000317413757049275,0.0260273981180356,0.00460057164639319,0.0549333612873166,1,1.12344913151365,0.9625,78,0.0375,0
"341","SBK","Stephanomeria_pauciflora",1,0.333333333333333,NA,NA,NA,0,0.295942298331782,NA,NA,NA,0.0833333333333333,0.000620347394540939,0.4,33,0.6,0.916666666666667
"342","SBK","Tidestromia_lanuginosa",-0.98662455879621,-0.889648592781046,0.024061828611728,0.145702364394993,-0.0431848934788808,0.000108405390663686,0.00338518145959902,0.030809525997767,0.072134541753238,0.0510505734904481,0.833333333333333,0.22848635235732,0.775,63,0.225,0.166666666666667
"343","SBK","Townsendia_annua",1,-0.0909090909090905,1,NA,1,0,0.423223534636252,0,NA,0,0.0833333333333333,0.000148883374689826,0.3375,28,0.6625,0.916666666666667
"344","SBK","Tragus_racemosus",NA,NA,-1,NA,-1,NA,NA,0,NA,0,0.0833333333333333,0.000744416873449129,0.425,35,0.575,0.916666666666667
"345","SBK","Zinnia_grandiflora",0.844036697247706,0.923250564334085,1,1,1,0.0172544176067197,0.00339872782172423,0,0,0,0.0833333333333333,0.000421836228287841,0.3875,32,0.6125,0.916666666666667
"346","SBL","Allionia_incarnata",0.596320899335719,0.893416082029142,0.998559492941515,0.99853016829573,1,0.124116507983134,0.00969157422416781,2.7682690973306e-06,2.89472927876511e-06,0,0.333333333333333,0.047625,0.78125,76,0.21875,0.666666666666667
"347","SBL","Allium_macropetalum",-0.0857142857142857,-0.308823529411765,-0.155555555555556,-0.272727272727273,-0.0434782608695652,0.0476061822598374,0.02598485081556,0.101397670546517,0.20982173348815,0.161128860811895,0.583333333333333,0.0255,0.666666666666667,65,0.333333333333333,0.416666666666667
"348","SBL","Amaranthus_albus",1,1,NA,NA,NA,0,0,NA,NA,NA,0,0,0,12.5,1,1
"349","SBL","Amaranthus_palmeri",1,1,1,1,NA,0,0,0,0,NA,0,0,0,12.5,1,1
"350","SBL","Amaranthus_powellii",NA,NA,1,1,NA,NA,NA,0,0,NA,0,0,0,12.5,1,1
"351","SBL","Aristida_adscensionis",0.736786094359702,0.816299752150459,0.959446564885496,0.95918754745634,0.96078431372549,0.0113104704012258,0.00494063415909814,0.000866105515667394,0.00119915223918127,0.000812223673806076,0.5,0.0542500000000002,0.791666666666667,77,0.208333333333333,0.5
"352","SBL","Aristida_purpurea",-0.777777777777778,0.142857142857144,0.885714285714286,0.954022988505747,0.863117870722433,0.0414996989495239,0.114781326179803,0.00531923512882289,0.00300443000491972,0.00915831097611954,0.75,0.024375,0.65625,64,0.34375,0.25
"353","SBL","Astragalus_sp",0.152384972562263,0.216517369455976,0.545602605863192,0.533123028391167,0.558922558922559,0.0581003729335463,0.0218222767215702,0.0256270556273837,0.0400505358820392,0.0646514076744167,1,0.0546749999999999,0.802083333333333,78,0.197916666666667,0
"354","SBL","Atriplex_canescens",NA,-1,NA,NA,NA,NA,0,NA,NA,NA,0.0833333333333333,0.000375,0.364583333333333,36.5,0.635416666666667,0.916666666666667
"355","SBL","Bahia_absinthifolia",NA,1,1,1,NA,NA,0,0,0,NA,0,0,0,12.5,1,1
"356","SBL","Bahia_dissecta",NA,0.199999999999996,0.923664122137404,1,0.821428571428572,NA,0.345700931899648,0.00749095642694375,0,0.0328717326314356,0.166666666666667,0.000375,0.364583333333333,36.5,0.635416666666667,0.833333333333333
"357","SBL","Boerhavia_spicata",NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,12.5,1,1
"358","SBL","Bouteloua_barbata",0.602941176470588,0.546666666666668,0.868122810632599,0.980168567178979,0.788434414668547,0.0718561326720057,0.0663426160237178,0.00358391873754931,0.000331108144408825,0.0108834881673994,0.5,0.01225,0.604166666666667,59,0.395833333333333,0.5
"359","SBL","Bouteloua_eriopoda",-0.438807501924292,-0.504136103952277,-0.575186567164179,-0.85051932755113,-0.362697297743988,0.0026986359249947,0.00131798718088086,0.00602315154517098,0.00226766782783005,0.01273698165969,1,6.57255,0.989583333333333,96,0.0104166666666666,0
"360","SBL","Bouteloua_gracilis",-0.493073107833872,-0.558310807393379,-0.506029417412343,-0.680503374065293,-0.31208693184122,0.00178572390935619,0.000731859196576362,0.00198334844314049,0.00218209067138298,0.00447345426984291,1,17.505425,1,97,0,0
"361","SBL","Chaetopappa_ericoides",1,1,0.463414634146341,NA,0.463414634146341,0,0,0.187536800605285,NA,0.185988473320629,0.166666666666667,0.000275,0.354166666666667,35,0.645833333333333,0.833333333333333
"362","SBL","Chamaesaracha_coronopus",1,1,1,1,1,0,0,0,0,0,0,0,0,12.5,1,1
"363","SBL","Chamaesyce_albomarginata",0.0962216347213038,0.0160115979381441,0.321954179942346,0.288158056203215,0.43686889760494,0.0158197095097412,0.00944429166278568,0.0182386651185897,0.0272911317439092,0.0176913294675365,0.833333333333333,1.210475,0.947916666666667,92,0.0520833333333334,0.166666666666667
