"","site","species","resp.ratio.site_D","resp.ratio.site_PD","SE.RII_D","SE.RII_PD","persistence.site","mean.ctrl.cov","percrank","absrank","spatial_rarity","temporal_rarity"
"348","SBK","Evolvulus_nuttallianus",NA,-1,NA,0,0.0833333333333333,2.48138957816378e-05,0.24390243902439,21,0.75609756097561,0.916666666666667
"349","SBK","Gaillardia_pinnatifida",NA,0.596153846153846,NA,0.142049326031345,0.0833333333333333,0.000124069478908189,0.292682926829268,26,0.707317073170732,0.916666666666667
"350","SBK","Gutierrezia_sarothrae",-0.351799119855034,0.486761569194173,0.101022450346672,0.0478598234559369,1,0.660099255583127,0.939024390243902,78,0.0609756097560976,0
"351","SBK","Gutierrezia_sphaerocephala",NA,0.676767676767677,NA,0.0635461980072622,0.333333333333333,0.0221588089330025,0.621951219512195,52,0.378048780487805,0.666666666666667
"352","SBK","Hoffmannseggia_drepanocarpa",-0.380697050938338,-0.206252546261552,0.0151482807253034,0.0350754227255161,1,0.31833746898263,0.841463414634146,70,0.158536585365854,0
"353","SBK","Hoffmannseggia_glauca",NA,-1,NA,0,0.166666666666667,0.000372208436724565,0.390243902439024,33,0.609756097560976,0.833333333333333
"354","SBK","Hymenopappus_filifolius",1,1,0,0,0,0,0,10.5,1,1
"355","SBK","Ipomopsis_pumila",0.914209115281501,-0.159687068568799,0.00410371505330915,0.161695288125245,0.416666666666667,0.0116625310173697,0.597560975609756,50,0.402439024390244,0.583333333333333
"356","SBK","Kallstroemia_hirsutissima",NA,-0.925859758820902,NA,0.00703093649939251,0.0833333333333333,0.0095533498759305,0.560975609756098,47,0.439024390243902,0.916666666666667
"357","SBK","Kallstroemia_parviflora",-0.402675114396339,0.0895402792230031,0.0165690315822681,0.0265996390361233,0.666666666666667,4.10342431761786,0.98780487804878,82,0.0121951219512195,0.333333333333333
"358","SBK","Krascheninnikovia_lanata",-1,-1,0,0,0.75,0.153523573200993,0.75609756097561,63,0.24390243902439,0.25
"359","SBK","Lappula_occidentalis",1,0.907202828104286,0,0.0107944067198937,0.333333333333333,0.0108436724565757,0.573170731707317,48,0.426829268292683,0.666666666666667
"360","SBK","Larrea_tridentata",NA,1,NA,0,0,0,0,10.5,1,1
"361","SBK","Lepidium_densiflorum",1,NA,0,NA,0,0,0,10.5,1,1
"362","SBK","Lesquerella_fendleri",-0.824686940966011,1,0.0225239378703997,0,0.5,0.0332754342431761,0.658536585365854,55,0.341463414634146,0.5
"363","SBK","Linum_puberulum",-0.364102564102564,0.663326653306613,0.0617909867138172,0.156798740569836,0.75,0.0345657568238213,0.670731707317073,56,0.329268292682927,0.25
"364","SBK","Lithospermum_incisum",NA,NA,NA,NA,0,0,0,10.5,1,1
"365","SBK","Lotus_plebeius",1,NA,0,NA,0,0,0,10.5,1,1
"366","SBK","Lycurus_phleoides",NA,-1,NA,0,0.0833333333333333,0.00124069478908188,0.451219512195122,38,0.548780487804878,0.916666666666667
"367","SBK","Machaeranthera_canescens",1,1,0,0,0.0833333333333333,0.000124069478908189,0.292682926829268,26,0.707317073170732,0.916666666666667
"368","SBK","Machaeranthera_gracilis",1,NA,0,NA,0,0,0,10.5,1,1
"369","SBK","Machaeranthera_pinnatifida",-0.580110497237568,-0.186068313036838,0.0880681070357341,0.0541571690682998,0.833333333333333,0.291761786600496,0.829268292682927,69,0.170731707317073,0.166666666666667
"370","SBK","Machaeranthera_tanacetifolia",1,1,0,0,0.166666666666667,0.00712158808933001,0.536585365853659,45,0.463414634146341,0.833333333333333
"371","SBK","Melampodium_leucanthum",NA,NA,NA,NA,0.0833333333333333,2.48138957816378e-05,0.268292682926829,23,0.731707317073171,0.916666666666667
"372","SBK","Muhlenbergia_arenacea",NA,-1,NA,0,0.0833333333333333,0.00248138957816376,0.48780487804878,41,0.51219512195122,0.916666666666667
"373","SBK","Muhlenbergia_arenicola",-0.867204791042833,-1,0.00259106531323317,0,1,0.382903225806452,0.890243902439024,74,0.109756097560976,0
"374","SBK","Munroa_squarrosa",-1,-0.912511858332455,0,0.00957658797953061,0.333333333333333,0.0035483870967742,0.5,42,0.5,0.666666666666667
"375","SBK","NA",NA,-1,NA,0,0.0833333333333333,9.92555831265514e-05,0.280487804878049,24,0.719512195121951,0.916666666666667
"376","SBK","Nama_hispidum",0.200000000000001,1,0.357755974842768,0,0.0833333333333333,0.000248138957816378,0.365853658536585,31.5,0.634146341463415,0.916666666666667
"377","SBK","Oenothera_caespitosa",0.380566801619433,0.127447063523772,0.0416094016909745,0.147989813245274,0.583333333333333,0.00660049627791562,0.524390243902439,44,0.475609756097561,0.416666666666667
"378","SBK","Opuntia_macrocenta",NA,0.310839913854989,NA,0.103396958329545,0.416666666666667,0.459057071960296,0.902439024390244,75,0.0975609756097561,0.583333333333333
"379","SBK","Opuntia_phaeacantha",NA,NA,NA,NA,0.0833333333333333,0.00062034739454094,0.426829268292683,36,0.573170731707317,0.916666666666667
"380","SBK","Panicum_hirticaule",NA,1,NA,0,0,0,0,10.5,1,1
"381","SBK","Phacelia_crenulata",0.675916290900682,0.156216231529785,0.00613265852605522,0.0347738059132543,0.416666666666667,0.492779156327543,0.914634146341463,76,0.0853658536585366,0.583333333333333
"382","SBK","Phemeranthus_longipes",NA,1,NA,0,0,0,0,10.5,1,1
"383","SBK","Plantago_patagonica",0.123970572087405,-0.14909187887535,0.013360779845971,0.04633707844159,0.75,0.99863523573201,0.951219512195122,79,0.0487804878048781,0.25
"384","SBK","Pleuraphis_jamesii",0.422222222222221,-1,0.223333674959114,0,0.666666666666667,0.0287841191066999,0.646341463414634,54,0.353658536585366,0.333333333333333
"385","SBK","Portulaca_oleracea",NA,-1,NA,0,0.25,0.00168734491315136,0.475609756097561,40,0.524390243902439,0.75
"386","SBK","Psilostrophe_tagetina",NA,NA,NA,NA,0,0,0,10.5,1,1
"387","SBK","Salsola_tragus",0.9892578125,0.290586402848271,0.000158784107429435,0.00525577538005608,0.75,1.8082382133995,0.975609756097561,81,0.024390243902439,0.25
"388","SBK","Sclerocactus_papyracanthus",1,NA,0,NA,0,0,0,10.5,1,1
"389","SBK","Scleropogon_brevifolius",-0.373311563010243,-0.916017403622382,0.0725597999093459,0.00230891472440833,1,0.326724565756824,0.853658536585366,71,0.146341463414634,0
"390","SBK","Selinocarpus_diffusus",NA,1,NA,0,0,0,0,10.5,1,1
"391","SBK","Senecio_flaccidus",NA,1,NA,0,0,0,0,10.5,1,1
"392","SBK","Solanum_elaeagnifolium",-1,0.634994206257242,0,0.129599238822887,0.833333333333333,0.0918114143920595,0.719512195121951,60,0.280487804878049,0.166666666666667
"393","SBK","Sphaeralcea_NA",NA,1,NA,0,0,0,0,10.5,1,1
"394","SBK","Sphaeralcea_hastulata",NA,NA,NA,NA,0,0,0,10.5,1,1
"395","SBK","Sphaeralcea_polychroma",-0.515893470790378,0.566093912544391,0.0228511890018283,0.0529550453432483,0.833333333333333,0.115980148883375,0.74390243902439,62,0.25609756097561,0.166666666666667
"396","SBK","Sphaeralcea_wrightii",1,NA,0,NA,0,0,0,10.5,1,1
"397","SBK","Sporobolus_sp",-0.924864639733444,-0.485366477999943,0.000799896230702218,0.0260273981180356,1,1.12344913151365,0.963414634146341,80,0.0365853658536586,0
"398","SBK","Stephanomeria_pauciflora",1,NA,0,NA,0.0833333333333333,0.000620347394540939,0.414634146341463,35,0.585365853658537,0.916666666666667
"399","SBK","Tidestromia_lanuginosa",-0.98662455879621,0.024061828611728,0.000108405390663686,0.030809525997767,0.833333333333333,0.22848635235732,0.780487804878049,65,0.219512195121951,0.166666666666667
"400","SBK","Townsendia_annua",1,1,0,0,0.0833333333333333,0.000148883374689826,0.353658536585366,30,0.646341463414634,0.916666666666667
"401","SBK","Tragus_racemosus",NA,-1,NA,0,0.0833333333333333,0.000744416873449129,0.439024390243902,37,0.560975609756098,0.916666666666667
"402","SBK","Zinnia_grandiflora",0.844036697247706,1,0.0172544176067197,0,0.0833333333333333,0.000421836228287841,0.402439024390244,34,0.597560975609756,0.916666666666667
"403","SBL","Allionia_incarnata",0.596320899335719,0.998559492941515,0.124116507983134,2.7682690973306e-06,0.333333333333333,0.047625,0.78125,76,0.21875,0.666666666666667
"404","SBL","Allium_macropetalum",-0.0857142857142857,-0.155555555555556,0.0476061822598374,0.101397670546517,0.583333333333333,0.0255,0.666666666666667,65,0.333333333333333,0.416666666666667
"405","SBL","Amaranthus_albus",1,NA,0,NA,0,0,0,12.5,1,1
"406","SBL","Amaranthus_palmeri",1,1,0,0,0,0,0,12.5,1,1
"407","SBL","Amaranthus_powellii",NA,1,NA,0,0,0,0,12.5,1,1
"408","SBL","Aristida_adscensionis",0.736786094359702,0.959446564885496,0.0113104704012258,0.000866105515667394,0.5,0.0542500000000002,0.791666666666667,77,0.208333333333333,0.5
"409","SBL","Aristida_purpurea",-0.777777777777778,0.885714285714286,0.0414996989495239,0.00531923512882289,0.75,0.024375,0.65625,64,0.34375,0.25
"410","SBL","Astragalus_sp",0.152384972562263,0.545602605863192,0.0581003729335463,0.0256270556273837,1,0.0546749999999999,0.802083333333333,78,0.197916666666667,0
"411","SBL","Atriplex_canescens",NA,NA,NA,NA,0.0833333333333333,0.000375,0.364583333333333,36.5,0.635416666666667,0.916666666666667
"412","SBL","Bahia_absinthifolia",NA,1,NA,0,0,0,0,12.5,1,1
"413","SBL","Bahia_dissecta",NA,0.923664122137404,NA,0.00749095642694375,0.166666666666667,0.000375,0.364583333333333,36.5,0.635416666666667,0.833333333333333
"414","SBL","Boerhavia_spicata",NA,NA,NA,NA,0,0,0,12.5,1,1
"415","SBL","Bouteloua_barbata",0.602941176470588,0.868122810632599,0.0718561326720057,0.00358391873754931,0.5,0.01225,0.604166666666667,59,0.395833333333333,0.5
"416","SBL","Bouteloua_eriopoda",-0.438807501924292,-0.575186567164179,0.0026986359249947,0.00602315154517098,1,6.57255,0.989583333333333,96,0.0104166666666666,0
"417","SBL","Bouteloua_gracilis",-0.493073107833872,-0.506029417412343,0.00178572390935619,0.00198334844314049,1,17.505425,1,97,0,0
"418","SBL","Chaetopappa_ericoides",1,0.463414634146341,0,0.187536800605285,0.166666666666667,0.000275,0.354166666666667,35,0.645833333333333,0.833333333333333
"419","SBL","Chamaesaracha_coronopus",1,1,0,0,0,0,0,12.5,1,1
"420","SBL","Chamaesyce_albomarginata",0.0962216347213038,0.321954179942346,0.0158197095097412,0.0182386651185897,0.833333333333333,1.210475,0.947916666666667,92,0.0520833333333334,0.166666666666667
"421","SBL","Chamaesyce_fendleri",NA,0.241379310344827,NA,0.223688821551805,0.0833333333333333,0.005225,0.53125,52,0.46875,0.916666666666667
"422","SBL","Chamaesyce_lata",1,1,0,0,0,0,0,12.5,1,1
"423","SBL","Chamaesyce_revoluta",NA,NA,NA,NA,0.0833333333333333,0.0303249999999999,0.6875,67,0.3125,0.916666666666667
"424","SBL","Chamaesyce_serpyllifolia",0.457514979064011,0.384840141596898,0.00748081280942414,0.0223853088598371,0.916666666666667,2.38025,0.979166666666667,95,0.0208333333333334,0.0833333333333334
"425","SBL","Chamaesyce_serrula",0.498110355253212,0.352630114110771,0.119596801959088,0.035762214310242,0.5,0.0838250000000003,0.84375,82,0.15625,0.5
"426","SBL","Chenopodium_incanum",1,1,0,0,0.0833333333333333,0.000125,0.25,26,0.75,0.916666666666667
"427","SBL","Cryptantha_crassisepala",0.976110101272397,0.244582043343653,0.000301871884184552,0.0557765932533661,0.5,0.010125,0.583333333333333,57,0.416666666666667,0.5
"428","SBL","Cylindropuntia_imbricata",NA,NA,NA,NA,0.166666666666667,0.000375,0.385416666666667,38,0.614583333333333,0.833333333333333
"429","SBL","Cymopterus_acaulis",0.570945945945946,-0.671232876712329,0.0463626019554428,0.0492408319465359,0.416666666666667,0.02875,0.677083333333333,66,0.322916666666667,0.583333333333333
"430","SBL","Dasyochloa_pulchella",0.727616953707097,0.97051597051597,0.00988444821390255,0.000713251073241373,0.833333333333333,0.03455,0.708333333333333,69,0.291666666666667,0.166666666666667
"431","SBL","Delphinium_wootonii",-1,-1,0,0,0.333333333333333,0.00545,0.552083333333333,54,0.447916666666667,0.666666666666667
"432","SBL","Descurainia_pinnata",0.575000000000001,-0.345924453280318,0.117530462608098,0.199884468367046,0.333333333333333,0.038525,0.75,73,0.25,0.666666666666667
"433","SBL","Echinocereus_fendleri",1,1,0,0,0.0833333333333333,0.0015,0.489583333333333,48,0.510416666666667,0.916666666666667
"434","SBL","Ecinomastus_intertextus",-0.058171257590425,-0.441310282074613,0.00571632808583786,0.0132150567049942,1,0.554449999999999,0.9375,91,0.0625,0
"435","SBL","Enneapogon_desvauxii",1,1,0,0,0,0,0,12.5,1,1
"436","SBL","Eriastrum_diffusum",NA,-0.62454699202706,NA,0.031655275113847,0.25,0.178599999999999,0.90625,88,0.09375,0.75
"437","SBL","Erigeron_divergens",NA,NA,NA,NA,0,0,0,12.5,1,1
"438","SBL","Eriogonum_abertianum",1,1,0,0,0.0833333333333333,2e-04,0.302083333333333,30,0.697916666666667,0.916666666666667
"439","SBL","Escobaria_vivipara",-0.0454545454545453,-0.861538461538461,0.0723445355057455,0.0080182417468452,0.833333333333333,0.023875,0.645833333333333,63,0.354166666666667,0.166666666666667
"440","SBL","Euphorbia_exstipulata",0.456740442655936,0.577883472057075,0.0669315302922526,0.0127987580899274,0.583333333333333,0.055125,0.8125,79,0.1875,0.416666666666667
"441","SBL","Evolvulus_nuttallianus",NA,-1,NA,0,0.0833333333333333,0.000125,0.25,26,0.75,0.916666666666667
"442","SBL","Gaillardia_pinnatifida",NA,1,NA,0,0,0,0,12.5,1,1
"443","SBL","Gaura_coccinea",-0.126647144948755,-0.00047551117451276,0.0316212541333444,0.0603746122152079,1,0.15555,0.885416666666667,86,0.114583333333333,0
"444","SBL","Gaura_suffulta",NA,0.923076923076923,NA,0.00563540783806627,0.166666666666667,0.00015,0.291666666666667,29,0.708333333333333,0.833333333333333
"445","SBL","Gilia_mexicana",NA,0.547596606974553,NA,0.0270943018799214,0.25,0.1207,0.875,85,0.125,0.75
"446","SBL","Glandularia_bipinnatifida",0.189873417721519,0.411764705882353,0.0495677326923737,0.296325080980922,0.5,0.00900000000000002,0.572916666666667,56,0.427083333333333,0.5
"447","SBL","Grusonia_clavata",1,0.997840172786177,0,5.81571009210153e-06,0.0833333333333333,0.000125,0.28125,28,0.71875,0.916666666666667
"448","SBL","Gutierrezia_sarothrae",-0.524663677130046,1,0.135054425579319,0,0.583333333333333,0.0712500000000005,0.822916666666667,80,0.177083333333333,0.416666666666667
"449","SBL","Gutierrezia_sphaerocephala",NA,-1,NA,0,0.0833333333333333,0.00025,0.3125,32.5,0.6875,0.916666666666667
"450","SBL","Heterosperma_pinnatum",NA,1,NA,0,0,0,0,12.5,1,1
"451","SBL","Hymenopappus_filifolius",0.993929583164711,0.909502262443439,1.0907470167756e-05,0.00522128468960764,0.416666666666667,0.0035,0.510416666666667,50,0.489583333333333,0.583333333333333
"452","SBL","Ipomoea_costellata",NA,1,NA,0,0,0,0,12.5,1,1
"453","SBL","Ipomopsis_pumila",-0.851951547779273,NA,0.0109376323804759,NA,0.0833333333333333,0.0172000000000001,0.635416666666667,62,0.364583333333333,0.916666666666667
"454","SBL","Kallstroemia_hirsutissima",NA,0.404170804369414,NA,0.33777057314588,0.0833333333333333,0.0375000000000002,0.739583333333333,72,0.260416666666667,0.916666666666667
"455","SBL","Kallstroemia_parviflora",0.597585513078471,0.956196581196581,0.0803857021596727,0.000614411086131138,0.5,0.0420500000000001,0.760416666666667,74,0.239583333333333,0.5
"456","SBL","Krascheninnikovia_lanata",NA,-1,NA,0,0.25,0.00500000000000004,0.520833333333333,51,0.479166666666667,0.75
"457","SBL","Lappula_occidentalis",NA,0.555555555555556,NA,0.238987959152568,0.0833333333333333,0.00025,0.3125,32.5,0.6875,0.916666666666667
"458","SBL","Lepidium_densiflorum",0.293293051359517,0.503083700440529,0.0582312084947319,0.0391852006449069,0.583333333333333,0.247425,0.916666666666667,89,0.0833333333333334,0.416666666666667
"459","SBL","Linum_puberulum",-1,-0.647058823529412,0,0.0717727475194217,0.25,0.000599999999999998,0.416666666666667,41,0.583333333333333,0.75
"460","SBL","Lithospermum_incisum",-1,NA,0,NA,0.166666666666667,0.000875000000000003,0.447916666666667,44,0.552083333333333,0.833333333333333
"461","SBL","Lotus_plebeius",0.127655350406988,0.68235294117647,0.0405904023894463,0.123693739202102,0.583333333333333,0.0946499999999999,0.864583333333333,84,0.135416666666667,0.416666666666667
"462","SBL","Lycurus_phleoides",NA,1,NA,0,0,0,0,12.5,1,1
"463","SBL","Machaeranthera_gracilis",NA,-1,NA,0,0.25,0.001325,0.479166666666667,47,0.520833333333333,0.75
"464","SBL","Machaeranthera_pinnatifida",0.666770476487075,0.44421906693712,0.0349409511471201,0.185392627418977,0.583333333333333,0.0370500000000001,0.729166666666667,71,0.270833333333333,0.416666666666667
"465","SBL","Machaeranthera_tanacetifolia",NA,NA,NA,NA,0,0,0,12.5,1,1
"466","SBL","Malacothrix_fendleri",0.950078003120125,0.0666666666666667,0.00130390926711937,0.123027223003594,0.333333333333333,0.011375,0.59375,58,0.40625,0.666666666666667
"467","SBL","Melampodium_leucanthum",0.629629629629629,NA,0.166998190833208,NA,0.0833333333333333,0.000625000000000004,0.427083333333333,42,0.572916666666667,0.916666666666667
"468","SBL","Mentzelia_albicaulis",NA,1,NA,0,0,0,0,12.5,1,1
"469","SBL","Mirabilis_linearis",1,1,0,0,0.0833333333333333,0.00125000000000001,0.458333333333333,45,0.541666666666667,0.916666666666667
"470","SBL","Muhlenbergia_arenacea",NA,-1,NA,0,0.0833333333333333,0.00125000000000001,0.46875,46,0.53125,0.916666666666667
"471","SBL","Muhlenbergia_arenicola",-0.184534270650262,-0.829268292682927,0.103551373006486,0.0369170744142638,0.833333333333333,0.0917499999999997,0.854166666666667,83,0.145833333333333,0.166666666666667
"472","SBL","Munroa_squarrosa",NA,0.466666666666667,NA,0.195838599781216,0.0833333333333333,5e-04,0.40625,40,0.59375,0.916666666666667
"473","SBL","Nama_dichotomum",NA,1,NA,0,0,0,0,12.5,1,1
"474","SBL","Nama_hispidum",NA,NA,NA,NA,0.0833333333333333,0.00025,0.3125,32.5,0.6875,0.916666666666667
"475","SBL","Oenothera_caespitosa",0.0576070901033964,0.140229885057471,0.0675391763076589,0.0972771359653206,0.5,0.015525,0.614583333333333,60,0.385416666666667,0.5
"476","SBL","Panicum_hirticaule",NA,0.25,NA,0.439453124999998,0.0833333333333333,0.000375000000000001,0.395833333333333,39,0.604166666666667,0.916666666666667
"477","SBL","Pectis_angustifolia",NA,1,NA,0,0,0,0,12.5,1,1
"478","SBL","Phacelia_crenulata",0.770011273957159,-1,0.01444860485929,0,0.25,0.0352999999999999,0.71875,70,0.28125,0.75
"479","SBL","Phemeranthus_longipes",NA,1,NA,0,0,0,0,12.5,1,1
"480","SBL","Plantago_patagonica",0.668467276669239,0.0884394209795756,0.00620545684795194,0.0308015768519768,0.583333333333333,1.624,0.96875,94,0.03125,0.416666666666667
"481","SBL","Pleuraphis_jamesii",NA,-0.666666666666667,NA,0.154320987654321,0.166666666666667,0.000875000000000002,0.4375,43,0.5625,0.833333333333333
"482","SBL","Portulaca_halimoides",NA,1,NA,0,0,0,0,12.5,1,1
"483","SBL","Portulaca_oleracea",1,1,0,0,0,0,0,12.5,1,1
"484","SBL","Psilostrophe_tagetina",NA,NA,NA,NA,0.0833333333333333,0.000125,0.25,26,0.75,0.916666666666667
"485","SBL","Salsola_tragus",0.584367697815508,0.546341774574217,0.0169311689847954,0.0324513132291061,0.833333333333333,0.378275,0.927083333333333,90,0.0729166666666666,0.166666666666667
"486","SBL","Schkuhria_multiflora",NA,1,NA,0,0,0,0,12.5,1,1
"487","SBL","Scleropogon_brevifolius",1,1,0,0,0,0,0,12.5,1,1
"488","SBL","Selinocarpus_diffusus",NA,0.764705882352941,NA,0.0807740462150123,0.0833333333333333,0.00025,0.3125,32.5,0.6875,0.916666666666667
"489","SBL","Senecio_flaccidus",-1,NA,0,NA,0.25,0.016375,0.625,61,0.375,0.75
"490","SBL","Senna_bauhinioides",0.492260061919505,0.991379310344828,0.0581098638520671,4.31144371167014e-05,0.666666666666667,0.00789999999999999,0.5625,55,0.4375,0.333333333333333
"491","SBL","Solanum_elaeagnifolium",-1,-0.714285714285715,0,0.0854590006156599,0.416666666666667,0.00275000000000001,0.5,49,0.5,0.583333333333333
"492","SBL","Sphaeralcea_hastulata",0.371695178849146,0.806133493686109,0.061370886678481,0.0101024783039838,0.833333333333333,0.0745499999999998,0.833333333333333,81,0.166666666666667,0.166666666666667
"493","SBL","Sphaeralcea_polychroma",0.65744920993228,0.53125,0.0243816779799944,0.0838176466888373,0.5,0.0459999999999999,0.770833333333333,75,0.229166666666667,0.5
"494","SBL","Sporobolus_sp",-0.157554406673682,0.917676965193586,0.0120329432321419,0.000859109006873151,1,1.31965,0.958333333333333,93,0.0416666666666666,0
"495","SBL","Stephanomeria_pauciflora",0.191728005608133,-0.868597668668315,0.0700187282989083,0.0168844557581913,0.833333333333333,0.16845,0.895833333333333,87,0.104166666666667,0.166666666666667
"496","SBL","Townsendia_annua",1,NA,0,NA,0,0,0,12.5,1,1
"497","SBL","Tragus_racemosus",-0.142857142857143,0.941176470588235,0.263724263504231,0.00425153440527891,0.25,0.005425,0.541666666666667,53,0.458333333333333,0.75
"498","SBL","Yucca_glauca",1,NA,0,NA,0,0,0,12.5,1,1
"499","SBL","Zinnia_grandiflora",0.019367991845056,0.273356401384082,0.0865917396021164,0.084747443285029,1,0.032425,0.697916666666667,68,0.302083333333333,0
"500","SGS","Aristida_purpurea",-0.488372093023256,-0.565217391304347,0.0559330448556481,0.0995109229201736,0.9,0.1475,0.603174603174603,39,0.396825396825397,0.1
"501","SGS","Artemesia_frigida",-0.339087546239211,-0.177816901408451,0.00489271830245892,0.00812829128601652,1,4.40000000000001,0.888888888888889,57,0.111111111111111,0
"502","SGS","Astragalus_mollissimus",1,0.11111111111111,0,0.0663106553785372,0.1,0.03,0.365079365079365,24,0.634920634920635,0.9
"503","SGS","Astragalus_shortianus",-0.499999999999999,-0.333333333333333,0.186910377358491,0.295799987592283,0.3,0.0125,0.285714285714286,19,0.714285714285714,0.7
"504","SGS","Astragalus_sp",0.139240506329114,0.91304347826087,0.0486046542528574,0.0103312076407208,0.5,0.0725000000000002,0.523809523809524,34,0.476190476190476,0.5
"505","SGS","Bouteloua_dactyloides",0.366459627329192,-0.186440677966102,0.0300078668549079,0.0308745933182005,1,0.235,0.698412698412698,45,0.301587301587302,0
"506","SGS","Bouteloua_gracilis",-0.353307623850489,-0.336627140974967,0.00119971474634264,0.00411851239621508,1,26.9424999999999,1,64,0,0
"507","SGS","Bouteloua_hirsuta",1,1,0,0,0.1,0.0550000000000002,0.507936507936508,33,0.492063492063492,0.9
"508","SGS","Bromus_tectorum",0.230769230769231,0.375025799793604,0.128033851852782,0.00854586603222433,0.7,3.8475,0.873015873015873,56,0.126984126984127,0.3
"509","SGS","Carex_eleocharis",-0.202670481640439,-0.16081718177056,0.00415085577369526,0.00394350604467603,1,6.2175,0.936507936507937,60,0.0634920634920635,0
"510","SGS","Chenopodium_sp.",0.398058252427185,0.117493472584856,0.0167969944926676,0.0253024533895541,0.7,0.6275,0.793650793650794,51,0.206349206349206,0.3
"511","SGS","Cirsium_undulatum",0.481481481481482,1,0.034196806241258,0,0.3,0.0175,0.301587301587302,20,0.698412698412698,0.7
"512","SGS","Conyza_canadensis",-0.832402234636872,0.214285714285715,0.00431634972094377,0.0229032631922629,0.7,0.467499999999999,0.761904761904762,49,0.238095238095238,0.3
"513","SGS","Cryptantha_minima",0.591836734693878,0.623003194888179,0.0674195216428393,0.0280165281482005,0.7,0.2125,0.666666666666667,43,0.333333333333333,0.3
"514","SGS","Draba_reptans",-1,NA,0,NA,0.1,0.0025,0.0634920634920635,5,0.936507936507937,0.9
"515","SGS","Echinocereus_Escobaria",0.232876712328767,0.241379310344828,0.0115947300083452,0.0151217360326583,1,0.155,0.619047619047619,40,0.380952380952381,0
"516","SGS","Elymus_elymoides",-0.100062932662051,-0.0317483540599847,0.00215556334982943,0.00175502478500094,1,13.215,0.984126984126984,63,0.0158730158730159,0
"517","SGS","Ericameria_nauseosa",0.0499999999999998,0.9,0.0522358294025157,0.00701984924623108,0.6,0.0550000000000001,0.492063492063492,32,0.507936507936508,0.4
"518","SGS","Euphorbia_sp.",-0.377049180327869,-0.833333333333333,0.0259669956546345,0.0257440753148459,0.7,0.1875,0.634920634920635,41,0.365079365079365,0.3
"519","SGS","Evolvulus_nuttalliana",NA,NA,NA,NA,0,0,0,2.5,1,1
"520","SGS","Gutierrezia_sarothrae",-6.93889390390721e-17,NA,0.499999999999995,NA,0.1,0.00250000000000001,0.158730158730159,11,0.841269841269841,0.9
"521","SGS","Hesperostipa_comata",-1,-0.463414634146341,0,0.101858273108869,0.5,0.0849999999999994,0.53968253968254,35,0.46031746031746,0.5
"522","SGS","Heterotheca_villosa",0.00751879699248124,0.686746987951808,0.0306639855744166,0.0200104913447748,0.5,0.1975,0.650793650793651,42,0.349206349206349,0.5
"523","SGS","Ipomopsis_laxiflora",0.352564102564104,0.399999999999999,0.0239792344014278,0.0243075376884422,0.6,0.397500000000001,0.746031746031746,48,0.253968253968254,0.4
"524","SGS","Kochia_scoparia",-1,NA,0,NA,0.2,0.0200000000000001,0.317460317460317,21,0.682539682539683,0.8
"525","SGS","Lactuca_serriola",0.105263157894738,1,0.0761407524014599,0,0.3,0.0424999999999999,0.46031746031746,30,0.53968253968254,0.7
"526","SGS","Lappula_redowskii",NA,1,NA,0,0,0,0,2.5,1,1
"527","SGS","Lepidium_densiflorum",-0.182320441988951,2.46716227694479e-16,0.00739417954624567,0.0200419105127834,0.8,0.957500000000001,0.841269841269841,54,0.158730158730159,0.2
"528","SGS","Leucocrinum_montanum",-1,-0.666666666666667,0,0.0876295055524539,0.7,0.0349999999999999,0.412698412698413,27,0.587301587301587,0.3
"529","SGS","Lithospermum_incisum",-0.8,-1,0.03742893081761,0,0.6,0.03,0.380952380952381,25,0.619047619047619,0.4
"530","SGS","Lygodesmia_juncea",0.666666666666666,-0.279999999999999,0.092204363692833,0.160635651859297,0.4,0.0424999999999997,0.444444444444444,29,0.555555555555556,0.6
"531","SGS","Machaeranthera_pinnatifida",-1,-1,0,0,0.5,0.0325,0.396825396825397,26,0.603174603174603,0.5
"532","SGS","Machaeranthera_tanacetifolia",-0.854545454545454,-0.444444444444444,0.00361894543581629,0.0303586979249241,0.6,0.825000000000001,0.80952380952381,52,0.19047619047619,0.4
"533","SGS","Mirabilis_linearis",-0.128205128205129,-0.703703703703704,0.0790776963430925,0.0355938290431159,0.9,0.1275,0.587301587301587,38,0.412698412698413,0.1
"534","SGS","Muhlenbergia_torreyi",-1,-1,0,0,0.7,0.222500000000002,0.682539682539683,44,0.317460317460317,0.3
"535","SGS","Oenothera_sp",0.0413223140495877,0.0434782608695646,0.0295274793581437,0.0254073515487451,0.8,0.35,0.73015873015873,47,0.26984126984127,0.2
"536","SGS","Opuntia_polycantha",-0.2734375,-0.360443622920518,0.00793815372546889,0.00510100064137131,1,4.89,0.904761904761905,58,0.0952380952380952,0
"537","SGS","Orobanche_sp.",NA,-1,NA,0,0.1,0.00250000000000001,0.126984126984127,9.5,0.873015873015873,0.9
"538","SGS","Oxytropis_sericea",-1,NA,0,NA,0.1,0.0125,0.26984126984127,18,0.73015873015873,0.9
"539","SGS","Pascopyrum_smithii",-0.4,-0.269230769230772,0.251366037735851,0.0941731114080242,0.4,0.11,0.571428571428571,37,0.428571428571429,0.6
"540","SGS","Penstemon_angustifolius",1,NA,0,NA,0,0,0,2.5,1,1
